 

stn;time;tre200dx;tre200dn;tre200d0;rka150d0;hns000d0
LUZ;19880511;18.5;12.6;15.1;6.6;0
LUZ;19880512;23.0;9.0;16.0;0.0;0
LUZ;19880513;24.2;10.2;17.1;0.0;0
LUZ;19880514;23.1;10.4;17.2;0.0;0
LUZ;19880515;22.8;11.3;16.6;12.4;0
LUZ;19880516;20.3;13.1;15.3;8.2;0
LUZ;19880517;18.0;13.3;15.4;0.8;0
LUZ;19880518;17.8;12.1;14.5;9.6;0
LUZ;19880519;18.6;11.2;13.3;21.3;0
LUZ;19880520;12.2;8.2;10.4;11.9;0
LUZ;19880521;14.6;6.8;10.5;0.2;0
LUZ;19880522;19.1;3.7;11.4;0.0;0
LUZ;19880523;23.3;6.5;15.0;0.0;0
LUZ;19880524;23.0;13.3;17.3;0.0;0
LUZ;19880525;26.4;10.8;18.4;0.1;0
LUZ;19880526;24.3;13.4;17.6;3.3;0
LUZ;19880527;21.0;11.9;15.4;3.8;0
LUZ;19880528;15.0;9.4;12.4;0.1;0
LUZ;19880529;17.3;7.2;11.0;3.9;0
LUZ;19880530;20.0;5.9;12.9;1.2;0
LUZ;19880531;15.4;10.2;12.4;5.3;0
LUZ;19880601;17.6;10.2;13.0;5.2;0
LUZ;19880602;20.1;10.7;14.4;0.1;0
LUZ;19880603;25.1;9.5;17.5;0.7;0
LUZ;19880604;16.0;9.2;13.4;32.5;0
LUZ;19880605;9.8;7.9;8.7;17.0;0
LUZ;19880606;9.0;7.1;8.1;13.5;0
LUZ;19880607;12.9;8.0;10.4;1.8;0
LUZ;19880608;18.6;10.2;13.9;0.0;0
LUZ;19880609;23.1;8.5;16.1;0.0;0
LUZ;19880610;23.3;10.9;17.6;0.0;0
LUZ;19880611;22.2;12.3;16.4;9.2;0
LUZ;19880612;21.9;10.5;16.0;0.4;0
LUZ;19880613;22.6;14.2;17.8;0.0;0
LUZ;19880614;25.0;12.3;17.2;10.9;0
LUZ;19880615;24.1;13.8;18.5;0.0;0
LUZ;19880616;24.3;12.5;16.8;57.3;0
LUZ;19880617;22.7;12.4;17.6;0.0;0
LUZ;19880618;22.7;10.8;17.1;0.0;0
LUZ;19880619;24.9;10.5;18.2;0.0;0
LUZ;19880620;21.7;15.0;18.2;0.0;0
LUZ;19880621;20.2;12.8;16.4;0.0;0
LUZ;19880622;24.2;11.2;17.9;0.0;0
LUZ;19880623;19.6;13.5;17.0;0.0;0
LUZ;19880624;22.8;10.8;17.1;0.0;0
LUZ;19880625;22.4;13.2;17.5;0.0;0
LUZ;19880626;22.6;14.2;17.5;3.9;0
LUZ;19880627;23.5;11.4;16.5;3.7;0
LUZ;19880628;22.0;13.1;17.2;1.0;0
LUZ;19880629;23.4;14.0;18.1;11.4;0
LUZ;19880630;25.2;13.8;19.4;0.0;0
LUZ;19880701;23.7;14.2;17.7;3.6;0
LUZ;19880702;20.9;12.0;16.4;2.6;0
LUZ;19880703;18.8;11.1;14.6;13.7;0
LUZ;19880704;22.3;13.7;17.4;3.2;0
LUZ;19880705;26.0;13.4;17.6;0.0;0
LUZ;19880706;24.0;13.8;18.7;13.5;0
LUZ;19880707;22.1;14.9;19.0;0.6;0
LUZ;19880708;22.8;14.0;17.3;8.9;0
LUZ;19880709;22.0;12.9;17.5;0.1;0
LUZ;19880710;26.1;11.7;19.3;0.0;0
LUZ;19880711;28.0;14.3;21.9;0.2;0
LUZ;19880712;22.0;16.0;18.7;0.5;0
LUZ;19880713;25.8;14.0;19.9;2.1;0
LUZ;19880714;21.8;14.4;17.5;9.4;0
LUZ;19880715;17.0;10.2;14.1;6.5;0
LUZ;19880716;17.8;11.7;14.5;1.8;0
LUZ;19880717;21.1;12.4;16.8;0.5;0
LUZ;19880718;25.9;14.1;19.1;0.0;0
LUZ;19880719;26.9;12.2;19.6;0.0;0
LUZ;19880720;29.1;13.0;20.8;0.0;0
LUZ;19880721;29.2;13.6;22.1;0.0;0
LUZ;19880722;29.5;17.4;23.5;0.0;0
LUZ;19880723;32.4;18.4;25.6;0.0;0
LUZ;19880724;21.9;14.0;18.0;16.9;0
LUZ;19880725;24.7;11.7;18.0;0.0;0
LUZ;19880726;29.7;14.9;22.3;0.0;0
LUZ;19880727;21.9;13.0;17.6;28.8;0
LUZ;19880728;24.7;12.5;18.1;0.1;0
LUZ;19880729;24.6;14.1;17.5;12.1;0
LUZ;19880730;22.0;12.8;17.2;0.0;0
LUZ;19880731;25.5;10.6;18.4;0.0;0
LUZ;19880801;27.6;14.1;20.6;0.0;0
LUZ;19880802;28.4;15.3;21.8;1.1;0
LUZ;19880803;19.5;12.8;16.6;16.8;0
LUZ;19880804;13.8;9.6;12.0;5.8;0
LUZ;19880805;22.2;9.7;15.4;0.0;0
LUZ;19880806;25.1;10.5;17.4;0.0;0
LUZ;19880807;27.7;13.1;20.1;0.0;0
LUZ;19880808;28.6;14.8;21.3;0.0;0
LUZ;19880809;27.6;17.0;22.0;0.0;0
LUZ;19880810;28.1;14.7;21.6;0.0;0
LUZ;19880811;28.4;17.1;21.9;0.8;0
LUZ;19880812;27.0;16.1;19.5;10.9;0
LUZ;19880813;25.8;16.8;20.5;4.2;0
LUZ;19880814;29.2;16.0;22.3;0.0;0
LUZ;19880815;28.1;17.7;22.6;0.0;0
LUZ;19880816;25.7;15.6;19.6;3.4;0
LUZ;19880817;26.7;14.7;20.1;0.0;0
LUZ;19880818;28.1;15.0;21.2;0.0;0
LUZ;19880819;29.2;16.9;22.9;0.0;0
LUZ;19880820;21.0;13.1;16.3;16.8;0
LUZ;19880821;20.3;12.5;15.8;4.8;0
LUZ;19880822;17.7;11.2;13.1;5.3;0
LUZ;19880823;19.8;10.3;14.6;0.2;0
LUZ;19880824;21.0;9.4;15.0;0.0;0
LUZ;19880825;16.4;11.1;13.7;5.9;0
LUZ;19880826;16.0;8.6;13.1;0.0;0
LUZ;19880827;24.7;13.2;17.6;0.0;0
LUZ;19880828;26.7;12.6;19.3;16.7;0
LUZ;19880829;19.4;13.1;16.4;33.6;0
LUZ;19880830;20.3;11.5;15.2;0.0;0
LUZ;19880831;22.6;10.1;16.2;0.0;0
LUZ;19880901;24.7;12.2;18.0;9.4;0
LUZ;19880902;18.6;10.0;13.4;13.0;0
LUZ;19880903;16.0;9.4;13.0;0.0;0
LUZ;19880904;23.1;11.6;17.2;1.6;0
LUZ;19880905;24.5;14.3;19.4;0.0;0
LUZ;19880906;24.8;15.8;19.7;0.0;0
LUZ;19880907;21.6;11.0;16.4;0.0;0
LUZ;19880908;19.7;8.9;13.9;0.0;0
LUZ;19880909;23.6;10.5;16.6;0.0;0
LUZ;19880910;23.9;12.6;17.6;0.0;0
LUZ;19880911;22.7;13.3;17.8;0.0;0
LUZ;19880912;21.1;14.7;17.9;0.1;0
LUZ;19880913;16.3;9.2;12.3;8.6;0
LUZ;19880914;12.1;8.7;9.8;5.0;0
LUZ;19880915;11.1;6.8;8.7;17.0;0
LUZ;19880916;13.5;7.3;9.9;0.3;0
LUZ;19880917;14.7;6.6;10.8;0.0;0
LUZ;19880918;17.5;8.6;12.5;0.0;0
LUZ;19880919;18.1;9.5;13.6;0.0;0
LUZ;19880920;15.5;12.4;13.6;0.0;0
LUZ;19880921;19.2;10.6;14.6;0.0;0
LUZ;19880922;20.3;10.0;14.7;0.0;0
LUZ;19880923;18.5;12.1;14.7;2.4;0
LUZ;19880924;21.6;11.0;15.7;0.5;0
LUZ;19880925;17.8;8.7;13.6;0.0;0
LUZ;19880926;21.4;8.6;14.5;0.0;0
LUZ;19880927;21.9;8.4;14.7;0.0;0
LUZ;19880928;21.8;6.2;14.8;0.0;0
LUZ;19880929;18.0;9.0;14.4;0.3;0
LUZ;19880930;10.7;8.7;9.9;0.6;0
LUZ;19881001;12.5;9.4;11.1;1.0;0
LUZ;19881002;14.4;11.2;12.6;0.0;0
LUZ;19881003;17.7;11.4;13.6;0.0;0
LUZ;19881004;14.2;7.7;11.8;10.6;0
LUZ;19881005;15.1;7.8;11.5;9.5;0
LUZ;19881006;13.9;9.6;11.9;1.3;0
LUZ;19881007;14.4;7.5;11.2;13.0;0
LUZ;19881008;13.7;5.2;9.6;5.2;0
LUZ;19881009;19.7;8.2;13.1;0.0;0
LUZ;19881010;14.5;10.7;12.2;37.4;0
LUZ;19881011;13.2;10.3;11.6;2.1;0
LUZ;19881012;14.3;10.9;12.4;20.4;0
LUZ;19881013;14.3;7.8;11.1;0.1;0
LUZ;19881014;19.0;9.5;13.1;0.0;0
LUZ;19881015;17.5;9.3;12.5;0.0;0
LUZ;19881016;17.8;9.7;13.2;0.0;0
LUZ;19881017;19.0;10.3;13.7;0.0;0
LUZ;19881018;17.9;10.8;13.8;0.0;0
LUZ;19881019;17.0;11.1;14.5;0.0;0
LUZ;19881020;13.8;4.4;10.2;14.1;0
LUZ;19881021;9.9;3.0;7.0;0.0;0
LUZ;19881022;10.5;6.8;9.2;0.0;0
LUZ;19881023;12.9;7.7;9.4;0.0;0
LUZ;19881024;14.3;6.5;11.1;0.2;0
LUZ;19881025;13.0;8.6;10.5;0.1;0
LUZ;19881026;12.9;5.5;9.3;0.0;0
LUZ;19881027;17.0;3.9;9.5;0.0;0
LUZ;19881028;17.9;5.0;10.8;0.0;0
LUZ;19881029;13.0;5.6;9.8;1.7;0
LUZ;19881030;8.0;4.8;7.0;0.0;0
LUZ;19881031;6.4;1.5;4.2;0.0;0
LUZ;19881101;8.1;-1.2;2.8;0.0;0
LUZ;19881102;7.6;-0.6;5.2;8.0;0
LUZ;19881103;6.8;1.7;4.7;0.0;0
LUZ;19881104;3.9;1.2;2.5;0.0;0
LUZ;19881105;8.2;-1.5;2.8;0.0;0
LUZ;19881106;8.5;-0.9;2.7;0.0;0
LUZ;19881107;2.7;-0.6;1.3;0.0;0
LUZ;19881108;5.5;1.2;3.0;0.0;0
LUZ;19881109;8.6;2.6;5.8;0.0;0
LUZ;19881110;12.9;6.2;9.3;0.0;0
LUZ;19881111;15.7;6.7;10.0;0.0;0
LUZ;19881112;10.0;8.1;8.8;0.0;0
LUZ;19881113;11.0;7.8;9.4;13.4;0
LUZ;19881114;8.4;1.7;5.9;0.0;0
LUZ;19881115;8.7;0.4;4.4;0.0;0
LUZ;19881116;7.6;0.4;4.7;0.0;0
LUZ;19881117;5.1;0.7;3.2;0.0;0
LUZ;19881118;8.3;1.3;5.3;9.3;0
LUZ;19881119;6.9;3.0;5.4;6.0;0
LUZ;19881120;3.6;1.1;2.7;3.6;1
LUZ;19881121;1.6;-4.9;-1.9;19.7;20
LUZ;19881122;-4.3;-8.8;-5.7;0.0;0
LUZ;19881123;-1.1;-6.4;-3.6;0.0;0
LUZ;19881124;-1.2;-7.5;-4.0;0.0;0
LUZ;19881125;1.2;-8.0;-2.8;0.0;0
LUZ;19881126;0.5;-2.8;-0.3;0.0;0
LUZ;19881127;1.4;-0.4;0.4;0.0;0
LUZ;19881128;2.5;-0.4;0.6;0.0;0
LUZ;19881129;5.1;0.9;3.2;5.0;0
LUZ;19881130;7.4;3.7;5.5;1.8;0
LUZ;19881201;7.3;3.3;5.6;0.0;0
LUZ;19881202;6.4;5.4;5.9;9.3;0
LUZ;19881203;6.9;1.5;5.3;4.8;0
LUZ;19881204;14.1;1.3;7.4;1.0;0
LUZ;19881205;15.5;2.9;10.9;27.4;0
LUZ;19881206;5.0;1.1;2.8;2.7;0
LUZ;19881207;3.0;-0.7;1.3;3.1;0
LUZ;19881208;3.3;-2.1;0.5;0.1;0
LUZ;19881209;2.0;-0.8;0.9;10.2;6
LUZ;19881210;4.6;0.9;2.6;17.7;0
LUZ;19881211;7.3;2.8;5.3;2.1;0
LUZ;19881212;5.8;2.9;4.4;7.4;0
LUZ;19881213;4.9;0.2;3.1;0.0;0
LUZ;19881214;4.8;-3.0;1.8;0.5;0
LUZ;19881215;3.6;0.6;2.6;2.6;0
LUZ;19881216;0.6;-3.6;-1.3;0.0;0
LUZ;19881217;0.5;-3.5;-1.4;0.0;1
LUZ;19881218;3.4;-2.2;0.5;0.4;0
LUZ;19881219;9.7;0.5;4.0;7.3;0
LUZ;19881220;4.6;0.3;3.3;0.6;0
LUZ;19881221;3.0;-1.3;1.3;0.0;0
LUZ;19881222;5.9;-1.4;1.7;0.0;0
LUZ;19881223;11.3;0.9;6.1;0.0;0
LUZ;19881224;11.4;5.2;8.3;0.0;0
LUZ;19881225;10.3;0.8;5.0;0.0;0
LUZ;19881226;5.1;-0.6;3.5;0.0;0
LUZ;19881227;4.4;-0.4;2.9;0.0;0
LUZ;19881228;2.5;0.6;1.5;0.0;0
LUZ;19881229;2.3;-0.1;1.0;0.0;0
LUZ;19881230;0.8;-1.5;-0.1;0.0;0
LUZ;19881231;-0.4;-1.8;-1.2;0.0;0
LUZ;19890101;0.5;-1.0;-0.4;0.0;0
LUZ;19890102;0.6;-0.8;0.1;0.0;0
LUZ;19890103;0.0;-2.4;-1.2;0.0;0
LUZ;19890104;-0.7;-4.2;-2.4;0.0;0
LUZ;19890105;2.1;-3.6;-0.4;0.4;0
LUZ;19890106;3.9;-0.2;2.5;0.9;0
LUZ;19890107;7.1;1.8;4.4;0.5;0
LUZ;19890108;7.5;0.4;4.3;0.4;0
LUZ;19890109;2.5;0.5;1.8;0.0;0
LUZ;19890110;4.8;1.1;2.7;0.0;0
LUZ;19890111;8.7;1.4;4.5;0.0;0
LUZ;19890112;4.6;0.9;2.3;0.0;0
LUZ;19890113;8.2;-0.3;4.5;6.8;0
LUZ;19890114;8.2;-2.2;2.8;0.1;0
LUZ;19890115;8.2;-1.2;2.9;0.0;0
LUZ;19890116;3.5;-0.4;2.1;0.0;0
LUZ;19890117;2.0;-1.4;0.3;0.0;0
LUZ;19890118;4.3;0.1;2.4;0.0;0
LUZ;19890119;2.6;0.9;1.8;0.0;0
LUZ;19890120;1.4;-1.9;-0.3;0.0;0
LUZ;19890121;1.9;-3.7;-1.2;0.0;0
LUZ;19890122;4.4;-0.2;2.4;2.5;0
LUZ;19890123;3.4;0.3;2.3;0.0;0
LUZ;19890124;4.1;-2.5;1.1;0.0;0
LUZ;19890125;0.1;-3.6;-1.4;0.0;0
LUZ;19890126;0.0;-2.3;-1.5;0.0;0
LUZ;19890127;-0.5;-2.7;-1.6;0.0;0
LUZ;19890128;2.1;-3.2;-1.5;0.0;0
LUZ;19890129;-0.1;-2.9;-1.7;0.0;0
LUZ;19890130;-0.2;-3.2;-2.0;0.0;0
LUZ;19890131;-0.4;-2.3;-1.4;0.0;0
LUZ;19890201;0.6;-2.8;-1.5;0.0;0
LUZ;19890202;0.7;-3.2;-1.6;0.0;0
LUZ;19890203;1.1;-3.0;-1.4;0.0;0
LUZ;19890204;2.2;-2.9;-1.2;0.0;0
LUZ;19890205;4.2;-3.5;0.4;0.0;0
LUZ;19890206;9.2;-1.5;2.6;0.0;0
LUZ;19890207;8.2;-1.8;1.8;0.0;0
LUZ;19890208;6.5;-2.5;0.8;0.0;0
LUZ;19890209;5.7;-3.3;0.2;0.0;0
LUZ;19890210;1.9;-2.3;-0.5;0.0;0
LUZ;19890211;2.4;-1.4;0.0;0.0;0
LUZ;19890212;7.3;-2.5;1.8;0.8;0
LUZ;19890213;8.2;1.2;4.7;3.8;0
LUZ;19890214;5.5;1.2;3.2;6.3;0
LUZ;19890215;6.7;-0.3;2.6;0.0;0
LUZ;19890216;5.2;-0.4;3.1;1.5;0
LUZ;19890217;6.1;3.2;4.4;0.8;0
LUZ;19890218;9.6;2.3;5.6;6.0;0
LUZ;19890219;12.1;3.5;7.4;0.0;0
LUZ;19890220;12.5;2.2;7.8;1.6;0
LUZ;19890221;8.8;6.7;7.8;10.2;0
LUZ;19890222;10.3;6.0;8.0;3.0;0
LUZ;19890223;10.7;4.1;6.9;0.0;0
LUZ;19890224;9.3;2.6;5.2;0.1;0
LUZ;19890225;8.7;3.3;6.0;2.9;0
LUZ;19890226;8.7;0.6;4.9;0.5;0
LUZ;19890227;6.7;1.0;3.7;1.3;0
LUZ;19890228;7.7;1.5;4.1;1.0;0
LUZ;19890301;10.7;-0.3;6.1;0.0;0
LUZ;19890302;9.1;3.3;6.2;3.5;0
LUZ;19890303;9.8;4.8;6.9;7.8;0
LUZ;19890304;10.8;2.1;6.5;0.2;0
LUZ;19890305;14.1;1.7;7.1;0.0;0
LUZ;19890306;16.2;0.5;7.7;0.0;0
LUZ;19890307;16.0;1.6;9.6;0.1;0
LUZ;19890308;8.7;2.4;6.2;1.1;0
LUZ;19890309;10.0;0.8;4.5;0.0;0
LUZ;19890310;14.0;-0.2;6.5;0.0;0
LUZ;19890311;17.9;2.7;9.6;0.0;0
LUZ;19890312;18.2;3.4;10.1;0.0;0
LUZ;19890313;17.8;4.0;8.2;16.1;0
LUZ;19890314;10.9;1.8;5.6;0.0;0
LUZ;19890315;8.0;4.0;6.4;6.4;0
LUZ;19890316;11.1;6.4;8.8;1.3;0
LUZ;19890317;11.0;5.2;7.8;5.1;0
LUZ;19890318;5.3;3.2;4.1;6.2;0
LUZ;19890319;9.2;1.2;4.5;0.0;0
LUZ;19890320;12.5;-1.1;6.4;0.0;0
LUZ;19890321;10.6;5.1;7.5;0.2;0
LUZ;19890322;14.5;5.1;9.4;0.3;0
LUZ;19890323;11.2;1.0;6.0;5.6;0
LUZ;19890324;8.6;-1.2;4.7;0.0;0
LUZ;19890325;16.2;4.9;10.4;0.0;0
LUZ;19890326;18.6;5.4;11.1;0.0;0
LUZ;19890327;20.7;3.8;11.7;0.0;0
LUZ;19890328;22.0;5.8;13.6;0.0;0
LUZ;19890329;22.9;6.7;14.4;0.0;0
LUZ;19890330;23.3;5.7;14.5;0.0;0
LUZ;19890331;22.2;7.0;14.3;0.0;0
LUZ;19890401;13.5;8.1;10.8;3.2;0
LUZ;19890402;15.4;8.1;11.1;1.9;0
LUZ;19890403;14.4;4.3;9.4;0.0;0
LUZ;19890404;8.7;6.3;7.5;8.3;0
LUZ;19890405;11.8;5.1;7.3;16.5;0
LUZ;19890406;9.2;4.1;6.2;1.3;0
LUZ;19890407;15.1;4.1;9.6;0.0;0
LUZ;19890408;15.3;3.8;8.5;8.9;0
LUZ;19890409;17.3;5.8;10.4;0.0;0
LUZ;19890410;17.8;8.5;12.0;0.0;0
LUZ;19890411;18.8;7.7;12.5;0.0;0
LUZ;19890412;16.9;5.9;11.0;1.9;0
LUZ;19890413;5.8;4.1;4.9;18.4;0
LUZ;19890414;7.4;4.8;6.1;3.9;0
LUZ;19890415;11.4;4.6;7.6;3.9;0
LUZ;19890416;14.5;1.6;7.4;3.1;0
LUZ;19890417;7.9;5.5;6.3;20.0;0
LUZ;19890418;9.6;5.5;6.8;9.7;0
LUZ;19890419;9.8;5.9;7.0;10.1;0
LUZ;19890420;13.6;6.5;9.3;5.4;0
LUZ;19890421;10.2;4.8;7.4;6.6;0
LUZ;19890422;9.3;3.9;5.8;1.2;0
LUZ;19890423;13.6;4.1;8.0;0.2;0
LUZ;19890424;18.8;2.6;10.7;0.0;0
LUZ;19890425;15.3;7.2;11.3;0.0;0
LUZ;19890426;17.7;4.4;9.8;1.7;0
LUZ;19890427;5.2;2.4;3.7;4.2;0
LUZ;19890428;6.6;1.8;3.7;6.9;0
LUZ;19890429;7.8;3.0;5.1;0.0;0
LUZ;19890430;10.8;4.1;6.7;0.0;0
LUZ;19890501;13.2;3.1;8.1;0.0;0
LUZ;19890502;18.2;2.7;10.7;0.0;0
LUZ;19890503;21.4;3.6;13.5;0.0;0
LUZ;19890504;22.8;6.8;15.2;0.0;0
LUZ;19890505;22.6;7.7;15.4;0.0;0
LUZ;19890506;22.2;8.7;15.5;0.0;0
LUZ;19890507;16.9;5.5;11.4;0.0;0
LUZ;19890508;20.4;3.6;12.3;0.0;0
LUZ;19890509;24.3;6.0;16.0;0.0;0
LUZ;19890510;17.2;11.1;13.7;9.7;0
LUZ;19890511;18.6;10.9;14.4;5.9;0
LUZ;19890512;16.4;9.4;13.2;1.7;0
LUZ;19890513;13.2;9.8;11.3;4.4;0
LUZ;19890514;13.7;7.3;9.6;7.7;0
LUZ;19890515;16.0;5.8;10.7;0.1;0
LUZ;19890516;17.4;5.0;12.0;0.0;0
LUZ;19890517;21.2;6.8;14.6;0.0;0
LUZ;19890518;23.2;9.4;16.8;0.0;0
LUZ;19890519;24.0;9.8;17.2;0.0;0
LUZ;19890520;24.7;10.4;17.5;0.0;0
LUZ;19890521;24.9;9.7;18.0;0.0;0
LUZ;19890522;25.5;10.7;18.8;0.0;0
LUZ;19890523;25.6;10.9;18.2;0.0;0
LUZ;19890524;26.9;11.1;18.9;0.0;0
LUZ;19890525;26.0;11.6;19.2;0.0;0
LUZ;19890526;25.1;12.0;18.2;9.6;0
LUZ;19890527;24.6;9.6;17.0;0.0;0
LUZ;19890528;23.3;11.0;16.6;0.4;0
LUZ;19890529;19.0;11.6;15.1;4.2;0
LUZ;19890530;21.1;9.7;15.0;10.0;0
LUZ;19890531;16.3;12.0;14.0;1.7;0
LUZ;19890601;17.7;10.0;13.3;5.9;0
LUZ;19890602;16.7;9.6;12.5;0.2;0
LUZ;19890603;12.8;8.9;10.6;4.8;0
LUZ;19890604;14.2;7.8;10.3;4.6;0
LUZ;19890605;13.6;6.9;9.2;3.4;0
LUZ;19890606;15.7;5.0;10.6;0.4;0
LUZ;19890607;14.5;7.5;10.4;3.1;0
LUZ;19890608;17.6;7.4;11.7;0.7;0
LUZ;19890609;21.6;6.7;14.8;0.0;0
LUZ;19890610;24.0;9.9;15.7;3.7;0
LUZ;19890611;23.4;12.6;16.4;0.1;0
LUZ;19890612;23.6;10.7;17.7;0.0;0
LUZ;19890613;24.0;9.7;17.7;0.0;0
LUZ;19890614;23.5;10.2;17.3;0.0;0
LUZ;19890615;24.3;10.6;17.8;0.0;0
LUZ;19890616;23.5;10.5;17.5;0.0;0
LUZ;19890617;23.4;8.9;17.1;0.0;0
LUZ;19890618;25.2;9.9;18.6;0.0;0
LUZ;19890619;26.2;12.9;20.1;0.0;0
LUZ;19890620;26.6;12.4;19.8;0.0;0
LUZ;19890621;28.6;12.0;21.3;0.0;0
LUZ;19890622;22.4;11.8;16.0;25.4;0
LUZ;19890623;15.9;10.3;12.8;2.1;0
LUZ;19890624;21.8;12.4;16.6;0.0;0
LUZ;19890625;25.5;12.2;18.6;0.0;0
LUZ;19890626;26.5;14.8;19.4;2.5;0
LUZ;19890627;25.3;14.8;18.8;15.9;0
LUZ;19890628;18.2;12.1;14.5;14.1;0
LUZ;19890629;21.1;11.0;16.0;1.0;0
LUZ;19890630;21.4;13.3;17.1;1.3;0
LUZ;19890701;23.6;14.0;17.8;35.8;0
LUZ;19890702;18.3;12.6;14.6;25.2;0
LUZ;19890703;16.9;12.5;14.1;18.2;0
LUZ;19890704;20.5;13.0;16.6;0.0;0
LUZ;19890705;26.4;13.2;19.9;0.0;0
LUZ;19890706;29.8;14.5;22.3;0.0;0
LUZ;19890707;24.8;17.0;21.4;8.6;0
LUZ;19890708;23.1;15.7;18.4;14.7;0
LUZ;19890709;22.1;16.3;18.5;8.8;0
LUZ;19890710;23.9;15.5;18.1;7.4;0
LUZ;19890711;21.0;15.3;17.4;2.1;0
LUZ;19890712;22.8;14.8;18.2;2.1;0
LUZ;19890713;24.9;14.5;19.7;1.4;0
LUZ;19890714;21.8;13.3;17.0;0.0;0
LUZ;19890715;21.9;10.1;16.1;0.0;0
LUZ;19890716;25.6;10.3;18.7;0.0;0
LUZ;19890717;24.8;13.9;19.3;0.0;0
LUZ;19890718;23.4;13.1;18.2;0.0;0
LUZ;19890719;23.4;13.1;18.2;0.0;0
LUZ;19890720;27.5;11.4;18.9;0.0;0
LUZ;19890721;29.4;13.8;21.7;0.0;0
LUZ;19890722;24.8;16.8;20.1;1.7;0
LUZ;19890723;28.9;17.0;22.5;0.0;0
LUZ;19890724;29.4;17.7;21.4;11.0;0
LUZ;19890725;25.6;15.9;20.7;0.0;0
LUZ;19890726;27.4;17.0;21.6;5.1;0
LUZ;19890727;27.4;14.9;20.2;0.1;0
LUZ;19890728;23.4;15.1;19.2;0.0;0
LUZ;19890729;26.3;12.6;19.2;0.0;0
LUZ;19890730;29.5;14.6;22.3;0.0;0
LUZ;19890731;21.0;12.9;15.5;45.1;0
LUZ;19890801;14.1;10.0;11.8;29.5;0
LUZ;19890802;19.8;9.9;14.5;0.0;0
LUZ;19890803;22.8;8.3;15.6;0.0;0
LUZ;19890804;23.4;9.1;16.5;0.0;0
LUZ;19890805;26.0;11.6;18.2;23.2;0
LUZ;19890806;24.6;15.4;19.1;2.5;0
LUZ;19890807;26.6;14.6;19.5;22.8;0
LUZ;19890808;18.4;15.2;17.1;25.9;0
LUZ;19890809;22.5;13.5;17.4;9.9;0
LUZ;19890810;24.0;11.7;17.8;0.3;0
LUZ;19890811;24.8;15.6;19.9;0.6;0
LUZ;19890812;26.7;16.8;20.6;0.0;0
LUZ;19890813;26.9;15.3;20.8;0.0;0
LUZ;19890814;24.9;15.5;19.7;16.0;0
LUZ;19890815;28.3;13.8;20.9;0.0;0
LUZ;19890816;30.6;15.6;22.5;18.1;0
LUZ;19890817;22.9;16.5;19.1;9.1;0
LUZ;19890818;23.8;14.6;18.7;3.0;0
LUZ;19890819;25.5;13.3;18.6;0.0;0
LUZ;19890820;28.0;13.8;20.8;0.3;0
LUZ;19890821;27.9;14.7;20.8;1.1;0
LUZ;19890822;26.6;13.8;19.5;2.4;0
LUZ;19890823;25.7;13.9;20.0;0.0;0
LUZ;19890824;24.7;16.1;19.9;0.0;0
LUZ;19890825;25.5;13.3;19.5;0.0;0
LUZ;19890826;23.0;14.8;18.3;0.0;0
LUZ;19890827;18.1;12.7;15.5;29.8;0
LUZ;19890828;14.2;9.2;11.5;17.9;0
LUZ;19890829;17.4;8.9;12.5;0.6;0
LUZ;19890830;19.4;6.7;12.6;0.0;0
LUZ;19890831;21.3;7.8;13.8;0.0;0
LUZ;19890901;19.9;9.6;15.1;0.0;0
LUZ;19890902;14.9;11.1;13.0;30.0;0
LUZ;19890903;16.4;10.0;12.2;3.0;0
LUZ;19890904;12.2;9.6;10.5;7.7;0
LUZ;19890905;17.5;9.5;12.6;0.0;0
LUZ;19890906;16.9;9.6;12.7;0.0;0
LUZ;19890907;19.3;8.2;12.9;0.0;0
LUZ;19890908;20.6;9.7;14.4;0.0;0
LUZ;19890909;20.4;10.8;15.4;0.3;0
LUZ;19890910;22.4;12.3;16.5;0.1;0
LUZ;19890911;19.4;11.9;15.9;10.9;0
LUZ;19890912;19.6;12.6;15.3;5.1;0
LUZ;19890913;18.5;11.6;13.9;12.5;0
LUZ;19890914;16.9;11.0;13.4;2.1;0
LUZ;19890915;15.3;9.5;13.3;4.4;0
LUZ;19890916;23.4;10.3;16.4;0.0;0
LUZ;19890917;25.5;10.3;17.3;0.0;0
LUZ;19890918;25.8;12.8;18.5;0.0;0
LUZ;19890919;24.6;12.5;17.6;0.0;0
LUZ;19890920;23.3;12.8;17.3;0.0;0
LUZ;19890921;23.2;11.7;16.9;0.0;0
LUZ;19890922;24.6;11.4;17.7;0.0;0
LUZ;19890923;18.8;11.7;14.6;0.7;0
LUZ;19890924;16.5;10.8;13.2;0.0;0
LUZ;19890925;16.3;10.8;13.0;22.5;0
LUZ;19890926;15.4;10.7;12.7;0.8;0
LUZ;19890927;18.3;9.8;13.2;0.9;0
LUZ;19890928;10.5;5.7;9.1;0.0;0
LUZ;19890929;12.3;8.9;10.5;0.0;0
LUZ;19890930;14.0;5.7;9.5;0.0;0
LUZ;19891001;17.7;3.1;9.8;0.0;0
LUZ;19891002;14.0;5.4;10.1;0.0;0
LUZ;19891003;12.9;4.3;9.5;0.0;0
LUZ;19891004;14.2;3.3;7.9;0.0;0
LUZ;19891005;17.8;4.3;10.1;0.0;0
